"STRUCTURE","STRUCTURE_ID","ACTION","FREQ","REF_AREA","INDICATOR","SEX","AGE","URBANISATION","UNIT_MEASURE","COMP_BREAKDOWN_1","COMP_BREAKDOWN_2","COMP_BREAKDOWN_3","TIME_PERIOD","OBS_VALUE","AGG_METHOD","UNIT_TYPE","DECIMALS","DATABASE_ID","TIME_FORMAT","UNIT_MULT","OBS_STATUS","OBS_CONF","FREQ_LABEL","REF_AREA_LABEL","INDICATOR_LABEL","SEX_LABEL","AGE_LABEL","URBANISATION_LABEL","UNIT_MEASURE_LABEL","COMP_BREAKDOWN_1_LABEL","COMP_BREAKDOWN_2_LABEL","COMP_BREAKDOWN_3_LABEL","AGG_METHOD_LABEL","UNIT_TYPE_LABEL","DECIMALS_LABEL","DATABASE_ID_LABEL","TIME_FORMAT_LABEL","UNIT_MULT_LABEL","OBS_STATUS_LABEL","OBS_CONF_LABEL"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","CAF","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2017","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Central African Republic","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","CAN","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2017","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Canada","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","CHE","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2017","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Switzerland","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","CHL","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2017","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Chile","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","CHN","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2017","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","China","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","CIV","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2017","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Cote d'Ivoire","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","CMR","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2017","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Cameroon","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","COD","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2017","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Congo, Dem. Rep.","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","COG","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2017","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Congo, Rep.","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","COL","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2017","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Colombia","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","COM","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2017","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Comoros","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","CPV","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2017","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Cabo Verde","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","CRI","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2017","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Costa Rica","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","CUB","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2017","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Cuba","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
